i_id,商品名称,缺失字段,缺失原因,建议补充问题,优先级
YH02K24B01S06,黏贴式乖乖兔篮球架,material,API数据中该字段为空,请补充商品材质信息,L
YH02K24B01S06,黏贴式乖乖兔篮球架,weight,API数据中该字段为空,请补充商品重量,L
YH02K24B01S06,黏贴式乖乖兔篮球架,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K24B02S06,黏贴式乖乖兔篮球架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K24B02S06,黏贴式乖乖兔篮球架,price,API数据中该字段为空,请补充成本价或售价,M
YH02K24B02S06,黏贴式乖乖兔篮球架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K24B02S06,黏贴式乖乖兔篮球架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K24B02S06,黏贴式乖乖兔篮球架,material,API数据中该字段为空,请补充商品材质信息,L
YH02K24B02S06,黏贴式乖乖兔篮球架,weight,API数据中该字段为空,请补充商品重量,L
YH02K24B02S06,黏贴式乖乖兔篮球架,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K25,黏贴式月亮篮球架,material,API数据中该字段为空,请补充商品材质信息,L
YH02K25B01S03,黏贴式月亮篮球架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K25B01S03,黏贴式月亮篮球架,price,API数据中该字段为空,请补充成本价或售价,M
YH02K25B01S03,黏贴式月亮篮球架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K25B01S03,黏贴式月亮篮球架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K25B01S03,黏贴式月亮篮球架,material,API数据中该字段为空,请补充商品材质信息,L
YH02K25B01S03,黏贴式月亮篮球架,weight,API数据中该字段为空,请补充商品重量,L
YH02K25B01S03,黏贴式月亮篮球架,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K25B01S06,黏贴式月亮篮球架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K25B01S06,黏贴式月亮篮球架,price,API数据中该字段为空,请补充成本价或售价,M
YH02K25B01S06,黏贴式月亮篮球架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K25B01S06,黏贴式月亮篮球架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K25B01S06,黏贴式月亮篮球架,material,API数据中该字段为空,请补充商品材质信息,L
YH02K25B01S06,黏贴式月亮篮球架,weight,API数据中该字段为空,请补充商品重量,L
YH02K25B01S06,黏贴式月亮篮球架,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K25B02S03,黏贴式月亮篮球架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K25B02S03,黏贴式月亮篮球架,price,API数据中该字段为空,请补充成本价或售价,M
YH02K25B02S03,黏贴式月亮篮球架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K25B02S03,黏贴式月亮篮球架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K25B02S03,黏贴式月亮篮球架,material,API数据中该字段为空,请补充商品材质信息,L
YH02K25B02S03,黏贴式月亮篮球架,weight,API数据中该字段为空,请补充商品重量,L
YH02K25B02S03,黏贴式月亮篮球架,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K25B02S06,黏贴式月亮篮球架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K25B02S06,黏贴式月亮篮球架,price,API数据中该字段为空,请补充成本价或售价,M
YH02K25B02S06,黏贴式月亮篮球架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K25B02S06,黏贴式月亮篮球架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K25B02S06,黏贴式月亮篮球架,material,API数据中该字段为空,请补充商品材质信息,L
YH02K25B02S06,黏贴式月亮篮球架,weight,API数据中该字段为空,请补充商品重量,L
YH02K25B02S06,黏贴式月亮篮球架,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K26,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K26,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K26B02S06,足球门,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K26B02S06,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K26B02S06,足球门,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K26B02S06,足球门,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K26B02S06,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K26B02S06,足球门,weight,API数据中该字段为空,请补充商品重量,L
YH02K26B02S06,足球门,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K27,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K27,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K27B02S10,足球门,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K27B02S10,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K27B02S10,足球门,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K27B02S10,足球门,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K27B02S10,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K27B02S10,足球门,weight,API数据中该字段为空,请补充商品重量,L
YH02K27B02S10,足球门,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K27B02S11,足球门,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K27B02S11,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K27B02S11,足球门,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K27B02S11,足球门,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K27B02S11,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K27B02S11,足球门,weight,API数据中该字段为空,请补充商品重量,L
YH02K27B02S11,足球门,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K28,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K28,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K28B02S05,足球门,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K28B02S05,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K28B02S05,足球门,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K28B02S05,足球门,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K28B02S05,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K28B02S05,足球门,weight,API数据中该字段为空,请补充商品重量,L
YH02K28B02S05,足球门,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K29,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K29,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K29B02S04,足球门,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K29B02S04,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K29B02S04,足球门,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K29B02S04,足球门,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K29B02S04,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K29B02S04,足球门,weight,API数据中该字段为空,请补充商品重量,L
YH02K29B02S04,足球门,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K29B02S05,足球门,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K29B02S05,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K29B02S05,足球门,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K29B02S05,足球门,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K29B02S05,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K29B02S05,足球门,weight,API数据中该字段为空,请补充商品重量,L
YH02K29B02S05,足球门,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K29B02S12,足球门,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K29B02S12,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K29B02S12,足球门,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K29B02S12,足球门,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K29B02S12,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K29B02S12,足球门,weight,API数据中该字段为空,请补充商品重量,L
YH02K29B02S12,足球门,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K30,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K30,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K30B02S07,足球门,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K30B02S07,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K30B02S07,足球门,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K30B02S07,足球门,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K30B02S07,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K30B02S07,足球门,weight,API数据中该字段为空,请补充商品重量,L
YH02K30B02S07,足球门,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K31,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K31,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K31B02S10,足球门,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K31B02S10,足球门,price,API数据中该字段为空,请补充成本价或售价,M
YH02K31B02S10,足球门,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K31B02S10,足球门,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K31B02S10,足球门,material,API数据中该字段为空,请补充商品材质信息,L
YH02K31B02S10,足球门,weight,API数据中该字段为空,请补充商品重量,L
YH02K31B02S10,足球门,color,API数据中该字段为空,请补充商品颜色信息,L
YH02K33,海星篮球架,price,API数据中该字段为空,请补充成本价或售价,M
YH02K33,海星篮球架,material,API数据中该字段为空,请补充商品材质信息,L
YH02K33B02S05,海星星球款太空漫步篮球架,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH02K33B02S05,海星星球款太空漫步篮球架,price,API数据中该字段为空,请补充成本价或售价,M
YH02K33B02S05,海星星球款太空漫步篮球架,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH02K33B02S05,海星星球款太空漫步篮球架,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH02K33B02S05,海星星球款太空漫步篮球架,material,API数据中该字段为空,请补充商品材质信息,L
YH02K33B02S05,海星星球款太空漫步篮球架,weight,API数据中该字段为空,请补充商品重量,L
YH02K33B02S05,海星星球款太空漫步篮球架,color,API数据中该字段为空,请补充商品颜色信息,L
YH03K01,龙猫画板,material,API数据中该字段为空,请补充商品材质信息,L
YH03K01B01S09,龙猫画板,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH03K01B01S09,龙猫画板,price,API数据中该字段为空,请补充成本价或售价,M
YH03K01B01S09,龙猫画板,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH03K01B01S09,龙猫画板,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH03K01B01S09,龙猫画板,material,API数据中该字段为空,请补充商品材质信息,L
YH03K01B01S09,龙猫画板,weight,API数据中该字段为空,请补充商品重量,L
YH03K01B01S09,龙猫画板,color,API数据中该字段为空,请补充商品颜色信息,L
YH03K01B02S09,龙猫画板,sku_list,API数据中该字段为空,请确认该商品是否有SKU，或标记为已下架,H
YH03K01B02S09,龙猫画板,price,API数据中该字段为空,请补充成本价或售价,M
YH03K01B02S09,龙猫画板,stock,API数据中该字段为空,请确认库存数据是否需要同步,M
YH03K01B02S09,龙猫画板,properties_value,API数据中该字段为空,请补充SKU规格属性（颜色、尺寸等）,M
YH03K01B02S09,龙猫画板,material,API数据中该字段为空,请补充商品材质信息,L
YH03K01B02S09,龙猫画板,weight,API数据中该字段为空,请补充商品重量,L
